LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/min),(pixel/min),(pixel),(min),(pixel),(pixel),(pixel),
ID19366 → ID19603,67,19366,19603,6.501233127560522,0.05992882561149002,2.5497515815389784,2.5497515815389784,67.5,394.9897869890616,111.68419644834151,0.0,
ID13988 → ID14301,67,13988,14301,14.504826689553358,0.04306566279245461,3.8085202755864853,3.8085202755864853,47.5,396.32852667206987,130.61996669646786,0.0,
ID2807 → ID3071,67,2807,3071,2.699943598838737,1.448203704792038,1.6431505100990405,1.6431505100990405,3.5,411.7856520385932,169.79578275754747,0.0,
ID13439 → ID13723,67,13439,13723,1.5639179797659364,0.7901437280861959,1.2505670632820682,1.2505670632820682,45.5,398.3491848770989,133.62026467588265,0.0,
ID6347 → ID6584,67,6347,6584,0.621509971671826,1.8267933941542653,0.7883590372868354,0.7883590372868354,18.5,406.91309780119104,156.94212074362497,0.0,
ID15836 → ID16166,67,15836,16166,6.370143628610594,1.104792086854711,2.5239143465281453,2.5239143465281453,54.5,397.2094537644512,125.24024311288548,0.0,
ID23674 → ID23905,67,23674,23905,14.881411890345943,1.1616334597914535,3.857643307817085,3.857643307817085,82.5,388.14617710556087,99.29824279398264,0.0,
ID3518 → ID3745,67,3518,3745,0.6433812896738953,0.7126719348553266,0.8021105221064584,0.8021105221064584,6.5,409.30077087543214,166.54443355523057,0.0,
ID16650 → ID16933,67,16650,16933,8.39204942531796,1.9746832224357849,2.8969034200880706,2.8969034200880706,57.5,392.92655480254393,123.62241133689574,0.0,
ID22114 → ID22430,67,22114,22430,2.0257624269318457,1.727565827764343,1.423292811382059,1.423292811382059,77.5,387.83008829770785,105.80797749422915,0.0,
ID20451 → ID20789,67,20451,20789,5.455758234012726,1.107880127981704,2.3357564586259256,2.3357564586259256,71.5,392.196872845773,106.84334063335756,0.0,
ID13723 → ID13988,67,13723,13988,2.848284636710103,1.5930155836327706,1.6876861783845072,1.6876861783845072,46.5,398.2476485677996,132.58619728388615,0.0,
ID7089 → ID7380,67,7089,7380,1.6810292452342286,0.47483707303527584,1.2965451188578934,1.2965451188578934,21.5,408.6019633458954,151.78850105306415,0.0,
ID16399 → ID16650,67,16399,16650,15.402597203777557,2.072647080910566,3.9246142745214536,3.9246142745214536,56.5,394.8538616132635,123.63348030068953,0.0,
ID17723 → ID18013,67,17723,18013,1.105682437158989,3.133312657805572,1.0515143542334497,1.0515143542334497,61.5,391.8641233144577,122.69114811363993,0.0,
ID14591 → ID14811,67,14591,14811,11.789570924916461,2.295783560852596,3.4335944613358844,3.4335944613358844,49.5,393.7570851749715,128.36285862293863,0.0,
ID9107 → ID9379,67,9107,9379,2.40499641749958,1.0284929663923235,1.5508050868821588,1.5508050868821588,29.5,406.2651467863974,147.38182615221476,0.0,
ID21822 → ID22114,67,21822,22114,0.19196226774244507,2.168030458098576,0.43813498803730005,0.43813498803730005,76.5,388.45600227349746,106.14559051541237,0.0,
ID4410 → ID4667,67,4410,4667,1.4835230985828656,0.10606271515930313,1.2179996299600693,1.2179996299600693,10.5,405.3925271245577,159.55809976305528,0.0,
ID19853 → ID20205,67,19853,20205,2.901166609373032,0.16575784939142452,1.703281130457633,1.703281130457633,69.5,393.04797029418023,109.2884261310798,0.0,
ID5137 → ID5441,67,5137,5441,1.4042345982026099,2.1855361315265363,1.1850040498675984,1.1850040498675984,13.5,404.3991502564511,156.13298420101518,0.0,
ID21284 → ID21553,67,21284,21553,0.7974690645296918,0.017809970100853934,0.8930112342684675,0.8930112342684675,74.5,389.3808000914856,106.99386498358272,0.0,
ID9379 → ID9646,67,9379,9646,4.14871365575644,1.8085920097557675,2.036839133499855,2.036839133499855,30.5,405.8060093506673,146.35441073704115,0.0,
ID7380 → ID7588,67,7380,7588,1.8982657550690019,1.697701131369222,1.3777756548397138,1.3777756548397138,22.5,408.6496846343621,150.90560675883256,0.0,
ID11526 → ID11796,67,11526,11796,1.6939866886224957,1.213535514796824,1.3015324385594451,1.3015324385594451,38.5,402.5556966568886,137.68694282213278,0.0,
ID16166 → ID16399,67,16166,16399,3.3892458108774757,0.12153840130972936,1.8409904429076962,1.8409904429076962,55.5,396.5124876441729,123.17621822301507,0.0,
ID17779 → ID17983,68,17779,17983,2.186272335949886,0.0632336422759133,1.4786048613303981,1.4786048613303981,61.5,717.8695665503333,278.26537274749023,0.0,
ID12389 → ID12653,68,12389,12653,4.216033273756078,0.5059810622099765,2.0532981453642036,2.0532981453642036,41.5,674.1579348681621,298.41652728584546,0.0,
ID18295 → ID18596,68,18295,18596,4.484756847689949,0.6273829732511423,2.1177244503688266,2.1177244503688266,63.5,717.8005529927032,275.4795448957565,0.0,
ID9599 → ID9826,68,9599,9826,0.15440091506760173,1.4860490176081602,0.39293881847890993,0.39293881847890993,30.5,692.1924148461358,307.4213636363636,0.0,
ID18311 → ID18529,68,18311,18529,0.5290199476620534,1.0085734137522167,0.7273375747629525,0.7273375747629525,63.5,670.3533469857241,279.86019844341246,0.0,
ID14795 → ID15107,68,14795,15107,5.417663511068373,0.001537768513180909,2.3275874873070554,2.3275874873070554,50.5,669.2313964372329,282.63125843506634,0.0,
ID16958 → ID17209,68,16958,17209,0.2191118709785223,1.2988066916426582,0.4680938698365129,0.4680938698365129,58.5,719.5646965067679,280.24858095229195,0.0,
ID21843 → ID22100,68,21843,22100,5.20756233641916,0.6623931656098969,2.282008399725812,2.282008399725812,76.5,672.1547139830509,261.1842371900502,0.0,
ID3450 → ID3731,68,3450,3731,1.1043881630860959,1.5024531082476038,1.0508987406435009,1.0508987406435009,6.5,681.1740292822872,353.31708981741656,0.0,
ID13019 → ID13260,68,13019,13260,0.11009805602199539,1.8666450270329475,0.33181027112190997,0.33181027112190997,43.5,705.9173426851336,286.87045072125545,0.0,
ID15333 → ID15639,68,15333,15639,0.4990010880979667,0.14168178492802003,0.7064000906695629,0.7064000906695629,52.5,670.8027224856351,280.4266766628475,0.0,
ID10595 → ID10909,68,10595,10909,14.751483890275333,0.4385189614531996,3.840766055134748,3.840766055134748,34.5,696.1827256982835,302.05050279006764,0.0,
ID14059 → ID14242,68,14059,14242,33.5277231497856,0.3584385046485286,5.790312871493699,5.790312871493699,47.5,670.5722361252433,292.4425695227444,0.0,
ID20439 → ID20824,68,20439,20824,9.440862893670328,0.2649396045991551,3.072598719922653,3.072598719922653,71.5,731.1687308478038,268.22820131859964,0.0,
ID23690 → ID24014,68,23690,24014,3.7168595263121325,1.3146877280801372,1.9279158504229723,1.9279158504229723,82.5,742.6212973668696,270.7600250694272,0.0,
ID8555 → ID8804,68,8555,8804,2.6148835779067974,0.27616867753698976,1.6170601652093213,1.6170601652093213,26.5,673.8167684840837,320.20214820409376,0.0,
ID23376 → ID23690,68,23376,23690,0.4692928176489102,1.9070633483537207,0.685049500144997,0.685049500144997,81.5,741.6751511321345,271.3244948962981,0.0,
ID11182 → ID11403,68,11182,11403,27.952510135882363,2.8648728952706035,5.287013347428051,5.287013347428051,36.5,698.8539187046283,299.29605838337795,0.0,
ID11403 → ID11675,68,11403,11675,3.679618964131497,0.8164050098186973,1.918233292415575,1.918233292415575,37.5,700.2470419580521,296.22360073424056,0.0,
ID21929 → ID22216,68,21929,22216,4.646997797051343,0.3625166387846419,2.1556896337486395,2.1556896337486395,76.5,740.3346486846486,270.2725293225293,0.0,
ID22100 → ID22381,68,22100,22381,4.3547723288412294,0.1321799189954502,2.0868091261160493,2.0868091261160493,77.5,671.3629778719398,259.15346751412426,0.0,
ID21323 → ID21613,68,21323,21613,3.765256778075204,1.0642048539763378,1.9404269576758626,1.9404269576758626,74.5,737.6306333378961,268.7488885181573,0.0,
ID23271 → ID23724,68,23271,23724,8.741058199012864,2.115213962399177,2.956528064979743,2.956528064979743,81.5,665.8023831633686,256.523906344972,0.0,
ID8287 → ID8512,68,8287,8512,52.841418973884046,1.4736896734635285,7.269210340462301,7.269210340462301,25.5,696.1969688542825,319.42946792732664,0.0,
ID18596 → ID18777,68,18596,18777,6.21205024169606,0.3538947458747987,2.492398491753688,2.492398491753688,64.5,719.3721472368211,273.8425187131709,0.0,
ID9192 → ID9473,68,9192,9473,7.031303766584532,0.5651962905528433,2.651660567754578,2.651660567754578,29.5,672.043290597509,312.8256207668063,0.0,
ID23724 → ID23948,68,23724,23948,5.226534000660404,0.05268145276510798,2.2861614117687323,2.2861614117687323,82.5,663.7650884224104,258.171993044039,0.0,
ID19079 → ID19385,68,19079,19385,10.937712775125423,0.05187006846596799,3.30722130724955,3.30722130724955,66.5,667.278829938907,274.7841689326742,0.0,
ID9055 → ID9192,68,9055,9192,4.713071339327936,0.13521121328311822,2.170960925334202,2.170960925334202,28.5,672.2016625084341,315.13683487894053,0.0,
ID17983 → ID18295,68,17983,18295,2.027547098324418,0.8200054612063741,1.423919624952342,1.423919624952342,62.5,717.2643375820975,277.07990754124114,0.0,
ID15639 → ID15893,68,15639,15893,1.1128602801883587,1.60242904026588,1.0549219308500315,1.0549219308500315,53.5,671.403152932963,280.6017888690227,0.0,
ID2985 → ID3273,68,2985,3273,1.403123244120278,2.625558965358555,1.1845350328801076,1.1845350328801076,4.5,682.0712466857698,355.2341966800059,0.0,
ID20717 → ID21048,68,20717,21048,4.845822590421154,2.3137350951814057,2.201322918251921,2.201322918251921,72.5,672.0384420254323,264.8811207217809,0.0,
ID6324 → ID6613,68,6324,6613,0.6131003666457104,1.736149638300535,0.7830072583608089,0.7830072583608089,18.5,685.4910117449801,336.4966296314027,0.0,
ID10466 → ID10826,68,10466,10826,11.376131355679767,0.0907076936344075,3.3728521099626896,3.3728521099626896,34.5,672.8404422145343,294.17071282747463,0.0,
ID4885 → ID5124,68,4885,5124,2.369244908499188,0.7988868610611451,1.5392351699786448,1.5392351699786448,12.5,682.0703043129023,351.35113061503966,0.0,
ID16364 → ID16678,68,16364,16678,0.6436217348815249,1.3580153292021158,0.8022603909464339,0.8022603909464339,56.5,672.1329448665706,276.0728103904327,0.0,
ID14539 → ID14795,68,14539,14795,1.074689389116282,0.6876626737725304,1.036672266975577,1.036672266975577,49.5,668.4956035312913,284.1439276972137,0.0,
ID21048 → ID21349,68,21048,21349,1.603187690303381,2.1961632650126894,1.2661704823219426,1.2661704823219426,73.5,672.6209174040368,265.55725246642874,0.0,
ID8285 → ID8555,68,8285,8555,31.17856033944742,0.7733905523080639,5.583776530221049,5.583776530221049,25.5,676.1226827686564,322.93613773686377,0.0,
ID9970 → ID10279,68,9970,10279,17.984159676168733,0.09836997674186472,4.240773476167848,4.240773476167848,32.5,670.3397150822793,302.803845369237,0.0,
ID12784 → ID13019,68,12784,13019,4.956937284338559,0.9438421117205223,2.226418038989659,2.226418038989659,42.5,705.7460409169238,287.93333492774985,0.0,
ID21349 → ID21563,68,21349,21563,2.0204547134601154,1.5117035612661969,1.4214269989908435,1.4214269989908435,74.5,672.656981121281,264.57860251506986,0.0,
ID19313 → ID19595,68,19313,19595,2.27934707623789,0.6025924804288021,1.5097506669108942,1.5097506669108942,67.5,721.0585542749878,269.91282933568846,0.0,
ID7548 → ID7799,68,7548,7799,5.218301361100012,2.7583635090979035,2.284360164488081,2.284360164488081,22.5,693.2048681257014,332.56378717732883,0.0,
ID14242 → ID14539,68,14242,14539,27.955765032117636,0.14129475179015383,5.287321158405042,5.287321158405042,48.5,668.8875031656609,287.18066677179047,0.0,
ID11920 → ID12212,68,11920,12212,7.158242156930324,0.1453044359952501,2.675489143489527,2.675489143489527,39.5,701.4656298578224,291.29228532621323,0.0,
ID17178 → ID17511,68,17178,17511,4.748850888885622,1.1723561393097985,2.1791858316549377,2.1791858316549377,59.5,673.2043287728934,279.6279454529255,0.0,
ID19051 → ID19313,68,19051,19313,3.378541512564664,0.5440664746632934,1.8380809319952873,1.8380809319952873,66.5,721.176615292798,271.50771807652393,0.0,
ID13721 → ID14059,68,13721,14059,14.565827791275753,0.039992775698692314,3.8165203774217886,3.8165203774217886,46.5,671.6748199343489,297.0420132352316,0.0,
ID8804 → ID9055,68,8804,9055,11.868458015021206,0.24143748116637764,3.4450628463093684,3.4450628463093684,27.5,673.021611348931,317.81610406094944,0.0,
ID11809 → ID12106,68,11809,12106,9.502942295746642,0.12908302281967315,3.0826842679305715,3.0826842679305715,39.5,672.8559563542364,294.8860834132513,0.0,
ID24183 → ID24440,68,24183,24440,22.565788033359286,0.36495767346453845,4.750346096165972,4.750346096165972,84.5,656.7044746203932,258.89315221025913,0.0,
ID16113 → ID16364,68,16113,16364,9.190703230328705,0.09760942381040026,3.0316172631664284,3.0316172631664284,55.5,671.6820731924416,277.6577725642786,0.0,
ID4430 → ID4653,68,4430,4653,5.408442931057898,2.2889833296836684,2.3256059277224717,2.3256059277224717,10.5,680.4850364584106,352.1789862103219,0.0,
ID9473 → ID9779,68,9473,9779,9.875905085025693,0.7865649075096176,3.1425952785915165,3.1425952785915165,30.5,671.3985647666891,310.226796860759,0.0,
ID20237 → ID20439,68,20237,20439,24.09579583361007,0.9420834067607149,4.908746869987295,4.908746869987295,70.5,727.3476663895938,267.1977611445632,0.0,
ID11062 → ID11300,68,11062,11300,1.0001658165138292,0.9776099580878377,1.00008290482031,1.00008290482031,36.5,673.3461115655998,290.0362752951336,0.0,
ID22381 → ID22713,68,22381,22713,5.665103359487563,0.8096940183187181,2.3801477600114582,2.3801477600114582,78.5,669.9847351088201,257.63086912943874,0.0,
ID9779 → ID9970,68,9779,9970,16.127896377135325,0.5396129789132176,4.015955225987377,4.015955225987377,31.5,670.3858117002223,306.9269631643685,0.0,
ID9075 → ID9331,68,9075,9331,20.652173282672795,1.324957956073006,4.544466226376074,4.544466226376074,28.5,690.5945656494508,311.1379934959149,0.0,
ID16925 → ID17178,68,16925,17178,1.3343518839907604,0.9314991915993655,1.1551414995535225,1.1551414995535225,58.5,672.9971173126714,278.22573633341165,0.0,
ID5881 → ID6085,68,5881,6085,13.235933551975709,0.013297651040793472,3.6381222563261546,3.6381222563261546,16.5,685.3353780076579,340.3737370980518,0.0,
ID16386 → ID16659,68,16386,16659,1.0165201463672373,1.9139242291222975,1.0082262376903497,1.0082262376903497,56.5,718.9641825719555,277.6136235972207,0.0,
ID2303 → ID2508,68,2303,2508,0.8363992502351104,2.217458489090179,0.9145486593042004,0.9145486593042004,1.5,681.5243687462666,355.38050561935245,0.0,
ID10826 → ID11062,68,10826,11062,4.855043372101141,0.44183979417410685,2.203416295687481,2.203416295687481,35.5,673.1489364918136,291.46485384571974,0.0,
ID17209 → ID17529,68,17209,17529,1.3024455464966325,2.24717145836995,1.1412473642890189,1.1412473642890189,59.5,719.5003158431424,279.79136720876687,0.0,
ID18777 → ID19051,68,18777,19051,0.8643684680880027,0.18641840217888034,0.92971418623575,0.92971418623575,65.5,720.6829954535581,272.7519605561245,0.0,
ID13433 → ID13721,68,13433,13721,1.3889428811575253,0.9037769527620847,1.1785342087345303,1.1785342087345303,45.5,671.698350562481,299.5390696260261,0.0,
ID15490 → ID15708,68,15490,15708,3.2740210552542455,0.027119136900181105,1.8094256147336496,1.8094256147336496,52.5,718.1757726633925,274.41089040566055,0.0,
ID19595 → ID19878,68,19595,19878,3.5081632033698726,1.3531619296757822,1.8730091306157246,1.8730091306157246,68.5,721.5210737272132,268.67257101013604,0.0,
ID12106 → ID12389,68,12106,12389,1.8297763519008658,0.6437371351358417,1.3526922606050742,1.3526922606050742,40.5,673.4622615467066,296.9191224256592,0.0,
ID17529 → ID17779,68,17529,17779,0.906856215522528,0.390804499181206,0.9522899849953942,0.9522899849953942,60.5,718.8201690690898,279.0218515829171,0.0,
ID19385 → ID19637,68,19385,19637,7.009794313445875,0.4886059189862078,2.6476016153201516,2.6476016153201516,67.5,666.5425868402326,271.98941759998877,0.0,
ID15107 → ID15333,68,15107,15333,1.4904350860869773,0.25701000924406087,1.2208337667704712,1.2208337667704712,51.5,670.1389430329644,281.1221144941823,0.0,
ID18760 → ID19079,68,18760,19079,4.322341941973564,0.059237848405085405,2.079024276427181,2.079024276427181,65.5,668.5560872445145,277.15416900580107,0.0,
ID5370 → ID5695,68,5370,5695,14.963492164787398,0.29976821639283346,3.868267333676332,3.868267333676332,14.5,684.2847067212301,347.71695426968864,0.0,
ID16117 → ID16386,68,16117,16386,1.4153746735633967,2.885981024185618,1.1896952019586347,1.1896952019586347,55.5,719.4784485532975,277.2371521168869,0.0,
ID20824 → ID21019,68,20824,21019,3.8687506586963285,0.2733105469627112,1.9669139937212121,1.9669139937212121,72.5,733.6660838509968,268.21271435060055,0.0,
ID16659 → ID16958,68,16659,16958,4.521683308205993,0.007179728775051818,2.1264250064852965,2.1264250064852965,57.5,719.1822600613796,279.1656945316314,0.0,
ID8043 → ID8287,68,8043,8287,128.5505859285226,1.7185045282444593,11.338015078862904,11.338015078862904,24.5,693.822892035226,326.0406072106262,0.0,
ID5124 → ID5370,68,5124,5370,2.685410387988467,0.22470579577972064,1.6387221814537287,1.6387221814537287,13.5,683.1467317285287,350.19594639796225,0.0,
ID11675 → ID11920,68,11675,11920,8.386683146773906,0.4720241808882169,2.8959770625427796,2.8959770625427796,38.5,700.4874718711437,293.892802649003,0.0,
ID14025 → ID14228,68,14025,14228,16.484347341348244,0.9750580260618679,4.060092036068671,4.060092036068671,47.5,708.6047919387786,280.9109605100332,0.0,
ID14799 → ID15131,68,14799,15131,13.660488846482233,0.1902335791482216,3.6960098547598914,3.6960098547598914,50.5,712.5225669148203,275.45595389245216,0.0,
ID17777 → ID18036,68,17777,18036,1.8211578368632433,0.309721694927124,1.3495028109875293,1.3495028109875293,61.5,672.0803575740016,280.8201461321165,0.0,
ID3931 → ID4207,68,3931,4207,2.0140939053350264,1.7714593402912797,1.4191877625370881,1.4191877625370881,8.5,679.9940445729317,352.6473034036711,0.0,
ID11575 → ID11809,68,11575,11809,11.374067041302823,1.2322423689578559,3.372546076972533,3.372546076972533,38.5,672.7598071564298,291.6666102535506,0.0,
ID13513 → ID13771,68,13513,13771,4.6883827634888195,1.1625494937715242,2.165267365359026,2.165267365359026,45.5,706.7029858270921,286.1818970212264,0.0,
ID10279 → ID10466,68,10279,10466,27.762711784059718,0.3414175501476717,5.269033287431359,5.269033287431359,33.5,671.3899452676719,298.2364321553513,0.0,
ID14228 → ID14558,68,14228,14558,6.735947690074892,0.868003368998067,2.5953704340758166,2.5953704340758166,48.5,708.5211754836337,277.877228944319,0.0,
ID13175 → ID13433,68,13175,13433,6.075798820088416,0.8433787011056122,2.464913552254605,2.464913552254605,44.5,672.6378712369069,300.91095386644344,0.0,
ID2508 → ID2775,68,2508,2775,2.1510552548668915,0.7632949984913293,1.466647624641615,1.466647624641615,2.5,682.5468361545691,354.94920788380875,0.0,
ID7799 → ID8043,68,7799,8043,13.572535847703167,0.3258866664116566,3.6840922691625364,3.6840922691625364,23.5,690.7956070889894,330.86685049019604,0.0,
ID18529 → ID18760,68,18529,18760,4.1008040259818985,1.1071008757391991,2.025044203463692,2.025044203463692,64.5,669.5339102687772,278.95722593269704,0.0,
ID15131 → ID15490,68,15131,15490,9.59645241136688,0.39510430331804686,3.0978141344126633,3.0978141344126633,51.5,715.7258147423915,274.5409909163103,0.0,
ID10909 → ID11182,68,10909,11182,0.587082862443455,2.7029167821143005,0.7662133269811058,0.7662133269811058,35.5,697.4212919468091,301.06638178413476,0.0,
ID11300 → ID11575,68,11300,11575,0.8900751629470058,2.70071206331606,0.9434379486468656,0.9434379486468656,37.5,673.2630897153656,289.83873841390596,0.0,
ID16678 → ID16925,68,16678,16925,3.533326762130449,1.7440989073685278,1.8797145427246258,1.8797145427246258,57.5,672.5303050480211,276.94247883307565,0.0,
ID21563 → ID21843,68,21563,21843,3.4141497563314283,0.8921377533222346,1.8477417991514475,1.8477417991514475,75.5,672.4270288908247,263.11910155745903,0.0,
ID3273 → ID3450,68,3273,3450,2.4300443486944223,1.1681646833037198,1.5588599515974557,1.5588599515974557,5.5,681.547744134263,354.21145094950555,0.0,
ID23081 → ID23376,68,23081,23376,0.5866503729821078,1.7211976981893233,0.7659310497571618,0.7659310497571618,80.5,741.3184155483664,271.5484568595063,0.0,
ID7789 → ID8285,68,7789,8285,84.63614761839078,1.1291868616305325,4.59989531452594,9.19979062905188,24.0,682.6478812515397,325.11653116531164,0.0,
ID12212 → ID12516,68,12212,12516,2.122421085430092,0.8370139221611407,1.4568531447713224,1.4568531447713224,40.5,702.7259544787078,289.8650881057269,0.0,
ID7157 → ID7538,68,7157,7538,69.74018383225199,2.4492822773099863,8.351058844976006,8.351058844976006,21.5,682.4764430749549,334.00706040042735,0.0,
ID10339 → ID10595,68,10339,10595,13.110573909869569,1.178751354054941,3.6208526495660616,3.6208526495660616,33.5,694.1759769602766,305.089248485919,0.0,
ID3731 → ID3931,68,3731,3931,2.045107492429471,1.46188813619883,1.4300725479602323,1.4300725479602323,7.5,680.8702734906365,352.43573766819327,0.0,
ID7538 → ID7789,68,7538,7789,175.62380995115674,2.58763308411132,13.252313381110362,13.252313381110362,22.5,682.8626322277896,330.2478127734033,0.0,
ID19878 → ID20237,68,19878,20237,10.950655056025164,0.04643649350867688,3.309177398693694,3.309177398693694,69.5,723.6683313727588,267.2235340248815,0.0,
ID21613 → ID21929,68,21613,21929,1.5926919226233982,0.8745789475900457,1.262018986633481,1.262018986633481,75.5,738.7662190082644,269.66277165595346,0.0,
ID12885 → ID13175,68,12885,13175,1.9259934915067687,1.6822560187125253,1.3878016758552962,1.3878016758552962,43.5,674.2754029994387,301.58642420858047,0.0,
ID12653 → ID12885,68,12653,12885,4.578933858149267,0.03162844774043848,2.1398443537204446,2.1398443537204446,42.5,674.678999764227,300.4470453580302,0.0,
ID13771 → ID14025,68,13771,14025,10.224559030250823,0.1780653751180366,3.197586438276661,3.197586438276661,46.5,708.3971173116752,284.1166533934098,0.0,
ID9331 → ID9599,68,9331,9599,4.121759035226804,0.8233544243832712,2.030211574005725,2.030211574005725,29.5,691.5183998664065,308.2266628873772,0.0,
ID13260 → ID13513,68,13260,13513,0.0377352514250293,2.7685136191455917,0.19425563421694955,0.19425563421694955,44.5,705.8414683366517,286.9049526554614,0.0,
ID22493 → ID22830,68,22493,22830,0.99542423975272,1.6110984128327333,0.9977094966736159,0.9977094966736159,78.5,742.1222702789843,271.4265680431715,0.0,
ID5695 → ID5881,68,5695,5881,13.812526801937882,0.26431864601822147,3.716520792614765,3.716520792614765,15.5,685.0758493153699,344.0418075353314,0.0,
ID15881 → ID16117,68,15881,16117,0.7004192345358162,1.5701980190206106,0.8369105295883283,0.8369105295883283,54.5,719.642435876445,277.37997238303547,0.0,
ID17511 → ID17777,68,17511,17777,0.04405457254532144,1.4165245890309326,0.2098918115251794,0.2098918115251794,60.5,672.8425701138304,280.67794482567103,0.0,
ID20213 → ID20418,68,20213,20418,9.081727878348769,0.10382249407458015,3.0135905293103056,3.0135905293103056,70.5,670.0463293342148,265.5876157497429,0.0,
ID8512 → ID8798,68,8512,8798,14.330104823919033,0.20023064144742503,3.785512491581428,3.785512491581428,26.5,692.8389449143353,315.07051073519847,0.0,
ID20418 → ID20717,68,20418,20717,1.2232803367764773,0.1355482357160769,1.1060200435690473,1.1060200435690473,71.5,671.5617862585304,264.19804690916317,0.0,
ID19637 → ID19936,68,19637,19936,6.903328818509722,0.29970713089304785,2.627418660683851,2.627418660683851,68.5,666.9673457982792,269.416288617217,0.0,
ID22216 → ID22493,68,22216,22493,0.9026187004483526,0.35234098506855194,0.950062471866115,0.950062471866115,77.5,741.7479554684992,270.86504918378034,0.0,
ID12516 → ID12784,68,12516,12784,4.378036194069332,0.02073574378680138,2.0923757296597882,2.0923757296597882,41.5,704.4155095067695,289.32256386556355,0.0,
ID22830 → ID23081,68,22830,23081,0.577970508726212,1.363294206390701,0.760243716663421,0.760243716663421,79.5,741.6469409996956,271.922090666656,0.0,
ID4653 → ID4885,68,4653,4885,1.0601171968283094,2.147585742304803,1.0296199283368157,1.0296199283368157,11.5,681.4495220818196,352.3633965065181,0.0,
ID24014 → ID24231,68,24014,24231,0.7885093364006259,0.13075165535929886,0.8879804819930593,0.8879804819930593,83.5,743.5117244122712,269.67275727612105,0.0,
ID4207 → ID4430,68,4207,4430,3.284530781888619,2.6238391879453062,1.8123274488592338,1.8123274488592338,9.5,679.6223249169658,352.3845902458818,0.0,
ID22993 → ID23271,68,22993,23271,1.5462109528505017,1.2415477656364768,1.2434673107285539,1.2434673107285539,80.5,667.0282912976752,256.18194149185354,0.0,
ID9826 → ID10091,68,9826,10091,0.92532213928736,1.681618925888274,0.9619366607461013,0.9619366607461013,31.5,692.5053983605048,307.0326858248135,0.0,
ID14558 → ID14799,68,14558,14799,3.1541525084897195,0.7947777511935663,1.7759933863868187,1.7759933863868187,49.5,710.0088328426531,276.50839776750445,0.0,
ID6817 → ID7157,68,6817,7157,6.065996281117491,0.5756036511623934,2.4629243352400194,2.4629243352400194,20.5,685.7932895259455,333.8234417093745,0.0,
ID19936 → ID20213,68,19936,20213,4.8957436859836685,0.44720615618252296,2.2126327499121197,2.2126327499121197,69.5,668.1363001408063,267.3658700517435,0.0,
ID6613 → ID6817,68,6613,6817,2.655540211946297,1.5373286317157697,1.6295828337173588,1.6295828337173588,19.5,685.1069318703627,335.66537107775235,0.0,
ID22713 → ID22993,68,22713,22993,3.3026293511506495,0.2878914860250248,1.8173137734443794,1.8173137734443794,79.5,668.022046642795,256.9500485549272,0.0,
ID2775 → ID2985,68,2775,2985,3.117876971413173,2.9758108017818894,1.7657511068701537,1.7657511068701537,3.5,682.5331790912862,355.14903859816644,0.0,
ID2076 → ID2303,68,2076,2303,1.73638301598398,NaN,1.3177188683417946,1.3177188683417946,0.5,681.5037798214627,354.8516253992562,0.0,
ID7157 → ID7548,68,7157,7548,60.56087116273503,1.0154313265124966,7.782086555849596,7.782086555849596,21.5,690.3619870536746,332.9087986932417,0.0,
ID15893 → ID16113,68,15893,16113,3.3868726432735126,2.5150232111731694,1.8403457944836108,1.8403457944836108,54.5,671.6819673395414,280.09102704995473,0.0,
ID6085 → ID6324,68,6085,6324,4.368517945316633,0.14358948581643158,2.0900999845262507,2.0900999845262507,17.5,685.666866838489,337.53575893483236,0.0,
ID24231 → ID24543,68,24231,24543,0.9695137586237335,0.06050872987477016,0.984638897578058,0.984638897578058,84.5,744.0619305093985,268.915691213448,0.0,
ID8798 → ID9075,68,8798,9075,1.1922897307004132,0.4757424035011699,1.0919202034491409,1.0919202034491409,27.5,690.97640224153,313.5709218035063,0.0,
ID23948 → ID24183,68,23948,24183,15.004636126999038,0.7840209090804141,3.8735818213894797,3.8735818213894797,83.5,660.935881195116,258.60630548864924,0.0,
ID10091 → ID10339,68,10091,10339,0.37538598364617537,0.4566001337430986,0.6126875089686221,0.6126875089686221,32.5,693.2357489073938,306.79549378608294,0.0,
ID15708 → ID15881,68,15708,15881,9.149335037683217,1.5589246809742912,3.024786775573316,3.024786775573316,53.5,719.1521741146222,275.8890534470231,0.0,
ID18036 → ID18311,68,18036,18311,1.734846633134684,1.231063486693953,1.3171357686794039,1.3171357686794039,62.5,671.0698673433048,280.4150908119658,0.0,
ID21019 → ID21323,68,21019,21323,6.188867168901585,0.1250362141008204,2.4877433888770732,2.4877433888770732,73.5,735.8772976358549,267.98374590277524,0.0,
